id	name_jp	name	tag
3266	装飾２0xCC2	Acc2 0xCC2	flr
3267	装飾２0xCC3	Acc2 0xCC3	flr
3268	装飾２0xCC4	Acc2 0xCC4	flr
3269	装飾２0xCC5	Acc2 0xCC5	flr
3270	装飾２0xCC6	Acc2 0xCC6	flr
3271	装飾２0xCC7	Acc2 0xCC7	flr
3272	装飾２0xCC8	Acc2 0xCC8	flr
3273	装飾２0xCC9	Acc2 0xCC9	flr
3274	装飾２0xCCA	Acc2 0xCCA	flr
3275	装飾２0xCCB	Acc2 0xCCB	flr
3276	装飾２0xCCC	Acc2 0xCCC	flr
3277	装飾２0xCCD	Acc2 0xCCD	flr
3278	装飾２0xCCE	Acc2 0xCCE	flr
3279	装飾２0xCCF	Acc2 0xCCF	flr
3280	装飾２0xCD0	Acc2 0xCD0	flr
3281	装飾２0xCD1	Acc2 0xCD1	flr
3282	装飾２0xCD2	Acc2 0xCD2	flr
3283	装飾２0xCD3	Acc2 0xCD3	flr
3284	装飾２0xCD4	Acc2 0xCD4	flr
3285	装飾２0xCD5	Acc2 0xCD5	flr
3286	装飾２0xCD6	Acc2 0xCD6	flr
3287	装飾２0xCD7	Acc2 0xCD7	flr
3288	装飾２0xCD8	Acc2 0xCD8	flr
3289	装飾２0xCD9	Acc2 0xCD9	flr
3290	装飾２0xCDA	Acc2 0xCDA	flr
3291	装飾２0xCDB	Acc2 0xCDB	flr
3292	装飾２0xCDC	Acc2 0xCDC	flr
3293	装飾２0xCDD	Acc2 0xCDD	flr
3294	装飾２0xCDE	Acc2 0xCDE	flr
3295	装飾２0xCDF	Acc2 0xCDF	flr
3296	装飾２0xCE0	Acc2 0xCE0	flr
3297	装飾２0xCE1	Acc2 0xCE1	flr
3298	装飾２0xCE2	Acc2 0xCE2	flr
3299	装飾２0xCE3	Acc2 0xCE3	flr
3300	装飾２0xCE4	Acc2 0xCE4	flr
3301	装飾２0xCE5	Acc2 0xCE5	flr
3302	装飾２0xCE6	Acc2 0xCE6	flr
3303	装飾２0xCE7	Acc2 0xCE7	flr
3304	装飾２0xCE8	Acc2 0xCE8	flr
3305	装飾２0xCE9	Acc2 0xCE9	flr
3306	装飾２0xCEA	Acc2 0xCEA	flr
3307	装飾２0xCEB	Acc2 0xCEB	flr
3308	装飾２0xCEC	Acc2 0xCEC	flr
3309	装飾２0xCED	Acc2 0xCED	flr
3310	装飾２0xCEE	Acc2 0xCEE	flr
3311	装飾２0xCEF	Acc2 0xCEF	flr
3312	装飾２0xCF0	Acc2 0xCF0	flr
3313	装飾２0xCF1	Acc2 0xCF1	flr
3314	装飾２0xCF2	Acc2 0xCF2	flr
3315	装飾２0xCF3	Acc2 0xCF3	flr
3316	装飾２0xCF4	Acc2 0xCF4	flr
3317	装飾２0xCF5	Acc2 0xCF5	flr
3318	装飾２0xCF6	Acc2 0xCF6	flr
3319	装飾２0xCF7	Acc2 0xCF7	flr
3320	装飾２0xCF8	Acc2 0xCF8	flr
3321	装飾２0xCF9	Acc2 0xCF9	flr
3322	装飾２0xCFA	Acc2 0xCFA	flr
3323	装飾２0xCFB	Acc2 0xCFB	flr
3324	装飾２0xCFC	Acc2 0xCFC	flr
3325	装飾２0xCFD	Acc2 0xCFD	flr
3326	装飾２0xCFE	Acc2 0xCFE	flr
3327	装飾２0xCFF	Acc2 0xCFF	flr
3328	鑑定アイテム開始	Appraisal item start	bln
3329	謎の指輪	Unknown Ring	
3330	謎のバングル	Unknown Bangle	
3331	光る謎の指輪	Glowing Ring	
3332	光る謎のバングル	Glowing Bangle	
3333	鑑定・0xD05	Appraise 0xD05	flr
3334	謎の鉢巻	Unknown Circlet	
3335	謎のブローチ	Unknown Pin	
3336	光る謎の鉢巻	Glowing Circlet	
3337	光る謎のブローチ	Glowing Pin	
3338	光る謎の装飾品	Glowing Trinket	
3339	鑑定・0xD0B	Appraise 0xD0B	flr
3340	謎の帯	Unknown Sash	
3341	謎のチャーム	Unknown Charm	
3342	光る謎の帯	Glowing Sash	
3343	光る謎のチャーム	Glowing Charm	
3344	輝く謎の装飾品	Glowing Trinket	
3345	鑑定・0xD11	Appraise 0xD11	flr
3346	謎の眼帯	Unknown Patch	
3347	謎のアンク	Unknown Ankh	
3348	光る謎の眼帯	Glowing Patch	
3349	光る謎のアンク	Glowing Ankh	
3350	煌めく謎の装飾品	Gleaming Trinket	
3351	鑑定・0xD17	Appraise 0xD17	flr
3352	謎の勾玉	Unknown Bead	
3353	謎のオーブ	Unknown Orb	
3354	光る謎の勾玉	Glowing Bead	
3355	光る謎のオーブ	Glowing Orb	
3356	神聖な謎の装飾品	Sacred Trinket	
3357	鑑定・0xD1D	Appraise 0xD1D	flr
3358	鑑定・0xD1E	Appraise 0xD1E	flr
3359	鑑定・0xD1F	Appraise 0xD1F	flr
3360	鑑定・0xD20	Appraise 0xD20	flr
3361	鑑定・0xD21	Appraise 0xD21	flr
3362	鑑定・0xD22	Appraise 0xD22	flr
3363	鑑定・0xD23	Appraise 0xD23	flr
3364	鑑定・0xD24	Appraise 0xD24	flr
3365	鑑定・0xD25	Appraise 0xD25	flr
3366	鑑定・0xD26	Appraise 0xD26	flr
3367	鑑定・0xD27	Appraise 0xD27	flr
3368	鑑定・0xD28	Appraise 0xD28	flr
3369	鑑定・0xD29	Appraise 0xD29	flr
3370	鑑定・0xD2A	Appraise 0xD2A	flr
3371	鑑定・0xD2B	Appraise 0xD2B	flr
3372	鑑定・0xD2C	Appraise 0xD2C	flr
3373	鑑定・0xD2D	Appraise 0xD2D	flr
3374	鑑定・0xD2E	Appraise 0xD2E	flr
3375	鑑定・0xD2F	Appraise 0xD2F	flr
3376	鑑定・0xD30	Appraise 0xD30	flr
3377	鑑定・0xD31	Appraise 0xD31	flr
3378	鑑定・0xD32	Appraise 0xD32	flr
3379	鑑定・0xD33	Appraise 0xD33	flr
3380	鑑定・0xD34	Appraise 0xD34	flr
3381	鑑定・0xD35	Appraise 0xD35	flr
3382	鑑定・0xD36	Appraise 0xD36	flr
3383	鑑定・0xD37	Appraise 0xD37	flr
3384	鑑定・0xD38	Appraise 0xD38	flr
3385	鑑定・0xD39	Appraise 0xD39	flr
3386	鑑定・0xD3A	Appraise 0xD3A	flr
3387	鑑定・0xD3B	Appraise 0xD3B	flr
3388	鑑定・0xD3C	Appraise 0xD3C	flr
3389	鑑定・0xD3D	Appraise 0xD3D	flr
3390	鑑定・0xD3E	Appraise 0xD3E	flr
3391	鑑定・0xD3F	Appraise 0xD3F	flr
3392	鑑定・0xD40	Appraise 0xD40	flr
3393	鑑定・0xD41	Appraise 0xD41	flr
3394	鑑定・0xD42	Appraise 0xD42	flr
3395	鑑定・0xD43	Appraise 0xD43	flr
3396	鑑定・0xD44	Appraise 0xD44	flr
3397	鑑定・0xD45	Appraise 0xD45	flr
3398	鑑定・0xD46	Appraise 0xD46	flr
3399	鑑定・0xD47	Appraise 0xD47	flr
3400	鑑定・0xD48	Appraise 0xD48	flr
3401	鑑定・0xD49	Appraise 0xD49	flr
3402	鑑定・0xD4A	Appraise 0xD4A	flr
3403	鑑定・0xD4B	Appraise 0xD4B	flr
3404	鑑定・0xD4C	Appraise 0xD4C	flr
3405	鑑定・0xD4D	Appraise 0xD4D	flr
3406	鑑定・0xD4E	Appraise 0xD4E	flr
3407	鑑定・0xD4F	Appraise 0xD4F	flr
3408	鑑定・0xD50	Appraise 0xD50	flr
3409	鑑定・0xD51	Appraise 0xD51	flr
3410	鑑定・0xD52	Appraise 0xD52	flr
3411	鑑定・0xD53	Appraise 0xD53	flr
3412	鑑定・0xD54	Appraise 0xD54	flr
3413	鑑定・0xD55	Appraise 0xD55	flr
3414	鑑定・0xD56	Appraise 0xD56	flr
3415	鑑定・0xD57	Appraise 0xD57	flr
3416	鑑定・0xD58	Appraise 0xD58	flr
3417	鑑定・0xD59	Appraise 0xD59	flr
3418	鑑定・0xD5A	Appraise 0xD5A	flr
3419	鑑定・0xD5B	Appraise 0xD5B	flr
3420	鑑定・0xD5C	Appraise 0xD5C	flr
3421	鑑定・0xD5D	Appraise 0xD5D	flr
3422	鑑定・0xD5E	Appraise 0xD5E	flr
3423	鑑定・0xD5F	Appraise 0xD5F	flr
3424	鑑定・0xD60	Appraise 0xD60	flr
3425	鑑定・0xD61	Appraise 0xD61	flr
3426	鑑定・0xD62	Appraise 0xD62	flr
3427	鑑定・0xD63	Appraise 0xD63	flr
3428	鑑定・0xD64	Appraise 0xD64	flr
3429	鑑定・0xD65	Appraise 0xD65	flr
3430	鑑定・0xD66	Appraise 0xD66	flr
3431	鑑定・0xD67	Appraise 0xD67	flr
3432	鑑定・0xD68	Appraise 0xD68	flr
3433	鑑定・0xD69	Appraise 0xD69	flr
3434	鑑定・0xD6A	Appraise 0xD6A	flr
3435	鑑定・0xD6B	Appraise 0xD6B	flr
3436	鑑定・0xD6C	Appraise 0xD6C	flr
3437	鑑定・0xD6D	Appraise 0xD6D	flr
3438	鑑定・0xD6E	Appraise 0xD6E	flr
3439	鑑定・0xD6F	Appraise 0xD6F	flr
3440	鑑定・0xD70	Appraise 0xD70	flr
3441	鑑定・0xD71	Appraise 0xD71	flr
3442	鑑定・0xD72	Appraise 0xD72	flr
3443	鑑定・0xD73	Appraise 0xD73	flr
3444	鑑定・0xD74	Appraise 0xD74	flr
3445	鑑定・0xD75	Appraise 0xD75	flr
3446	鑑定・0xD76	Appraise 0xD76	flr
3447	鑑定・0xD77	Appraise 0xD77	flr
3448	鑑定・0xD78	Appraise 0xD78	flr
3449	鑑定・0xD79	Appraise 0xD79	flr
3450	鑑定・0xD7A	Appraise 0xD7A	flr
3451	鑑定・0xD7B	Appraise 0xD7B	flr
3452	鑑定・0xD7C	Appraise 0xD7C	flr
3453	鑑定・0xD7D	Appraise 0xD7D	flr
3454	鑑定・0xD7E	Appraise 0xD7E	flr
3455	鑑定・0xD7F	Appraise 0xD7F	flr
3456	鑑定・0xD80	Appraise 0xD80	flr
3457	鑑定・0xD81	Appraise 0xD81	flr
3458	鑑定・0xD82	Appraise 0xD82	flr
3459	鑑定・0xD83	Appraise 0xD83	flr
3460	鑑定・0xD84	Appraise 0xD84	flr
3461	鑑定・0xD85	Appraise 0xD85	flr
3462	鑑定・0xD86	Appraise 0xD86	flr
3463	鑑定・0xD87	Appraise 0xD87	flr
3464	鑑定・0xD88	Appraise 0xD88	flr
3465	鑑定・0xD89	Appraise 0xD89	flr
3466	鑑定・0xD8A	Appraise 0xD8A	flr
3467	鑑定・0xD8B	Appraise 0xD8B	flr
3468	鑑定・0xD8C	Appraise 0xD8C	flr
3469	鑑定・0xD8D	Appraise 0xD8D	flr
3470	鑑定・0xD8E	Appraise 0xD8E	flr
3471	鑑定・0xD8F	Appraise 0xD8F	flr
3472	鑑定・0xD90	Appraise 0xD90	flr
3473	鑑定・0xD91	Appraise 0xD91	flr
3474	鑑定・0xD92	Appraise 0xD92	flr
3475	鑑定・0xD93	Appraise 0xD93	flr
3476	鑑定・0xD94	Appraise 0xD94	flr
3477	鑑定・0xD95	Appraise 0xD95	flr
3478	鑑定・0xD96	Appraise 0xD96	flr
3479	鑑定・0xD97	Appraise 0xD97	flr
3480	鑑定・0xD98	Appraise 0xD98	flr
3481	鑑定・0xD99	Appraise 0xD99	flr
3482	鑑定・0xD9A	Appraise 0xD9A	flr
3483	鑑定・0xD9B	Appraise 0xD9B	flr
3484	鑑定・0xD9C	Appraise 0xD9C	flr
3485	鑑定・0xD9D	Appraise 0xD9D	flr
3486	鑑定・0xD9E	Appraise 0xD9E	flr
3487	鑑定・0xD9F	Appraise 0xD9F	flr
3488	鑑定・0xDA0	Appraise 0xDA0	flr
3489	鑑定・0xDA1	Appraise 0xDA1	flr
3490	鑑定・0xDA2	Appraise 0xDA2	flr
3491	鑑定・0xDA3	Appraise 0xDA3	flr
3492	鑑定・0xDA4	Appraise 0xDA4	flr
3493	鑑定・0xDA5	Appraise 0xDA5	flr
3494	鑑定・0xDA6	Appraise 0xDA6	flr
3495	鑑定・0xDA7	Appraise 0xDA7	flr
3496	鑑定・0xDA8	Appraise 0xDA8	flr
3497	鑑定・0xDA9	Appraise 0xDA9	flr
3498	鑑定・0xDAA	Appraise 0xDAA	flr
3499	鑑定・0xDAB	Appraise 0xDAB	flr
3500	鑑定・0xDAC	Appraise 0xDAC	flr
3501	鑑定・0xDAD	Appraise 0xDAD	flr
3502	鑑定・0xDAE	Appraise 0xDAE	flr
3503	鑑定・0xDAF	Appraise 0xDAF	flr
3504	鑑定・0xDB0	Appraise 0xDB0	flr
3505	鑑定・0xDB1	Appraise 0xDB1	flr
3506	鑑定・0xDB2	Appraise 0xDB2	flr
3507	鑑定・0xDB3	Appraise 0xDB3	flr
3508	鑑定・0xDB4	Appraise 0xDB4	flr
3509	鑑定・0xDB5	Appraise 0xDB5	flr
3510	鑑定・0xDB6	Appraise 0xDB6	flr
3511	鑑定・0xDB7	Appraise 0xDB7	flr
3512	鑑定・0xDB8	Appraise 0xDB8	flr
3513	鑑定・0xDB9	Appraise 0xDB9	flr
3514	鑑定・0xDBA	Appraise 0xDBA	flr
3515	鑑定・0xDBB	Appraise 0xDBB	flr
3516	鑑定・0xDBC	Appraise 0xDBC	flr
3517	鑑定・0xDBD	Appraise 0xDBD	flr
3518	鑑定・0xDBE	Appraise 0xDBE	flr
3519	鑑定・0xDBF	Appraise 0xDBF	flr
3520	鑑定・0xDC0	Appraise 0xDC0	flr
3521	鑑定・0xDC1	Appraise 0xDC1	flr
3522	鑑定・0xDC2	Appraise 0xDC2	flr
3523	鑑定・0xDC3	Appraise 0xDC3	flr
3524	鑑定・0xDC4	Appraise 0xDC4	flr
3525	鑑定・0xDC5	Appraise 0xDC5	flr
3526	鑑定・0xDC6	Appraise 0xDC6	flr
3527	鑑定・0xDC7	Appraise 0xDC7	flr
3528	鑑定・0xDC8	Appraise 0xDC8	flr
3529	鑑定・0xDC9	Appraise 0xDC9	flr
3530	鑑定・0xDCA	Appraise 0xDCA	flr
3531	鑑定・0xDCB	Appraise 0xDCB	flr
3532	鑑定・0xDCC	Appraise 0xDCC	flr
3533	鑑定・0xDCD	Appraise 0xDCD	flr
3534	鑑定・0xDCE	Appraise 0xDCE	flr
3535	鑑定・0xDCF	Appraise 0xDCF	flr
3536	鑑定・0xDD0	Appraise 0xDD0	flr
3537	鑑定・0xDD1	Appraise 0xDD1	flr
3538	鑑定・0xDD2	Appraise 0xDD2	flr
3539	鑑定・0xDD3	Appraise 0xDD3	flr
3540	鑑定・0xDD4	Appraise 0xDD4	flr
3541	鑑定・0xDD5	Appraise 0xDD5	flr
3542	鑑定・0xDD6	Appraise 0xDD6	flr
3543	鑑定・0xDD7	Appraise 0xDD7	flr
3544	鑑定・0xDD8	Appraise 0xDD8	flr
3545	鑑定・0xDD9	Appraise 0xDD9	flr
3546	鑑定・0xDDA	Appraise 0xDDA	flr
3547	鑑定・0xDDB	Appraise 0xDDB	flr
3548	鑑定・0xDDC	Appraise 0xDDC	flr
3549	鑑定・0xDDD	Appraise 0xDDD	flr
3550	鑑定・0xDDE	Appraise 0xDDE	flr
3551	鑑定・0xDDF	Appraise 0xDDF	flr
3552	鑑定・0xDE0	Appraise 0xDE0	flr
3553	鑑定・0xDE1	Appraise 0xDE1	flr
3554	鑑定・0xDE2	Appraise 0xDE2	flr
3555	鑑定・0xDE3	Appraise 0xDE3	flr
3556	鑑定・0xDE4	Appraise 0xDE4	flr
3557	鑑定・0xDE5	Appraise 0xDE5	flr
3558	鑑定・0xDE6	Appraise 0xDE6	flr
3559	鑑定・0xDE7	Appraise 0xDE7	flr
3560	鑑定・0xDE8	Appraise 0xDE8	flr
3561	鑑定・0xDE9	Appraise 0xDE9	flr
3562	鑑定・0xDEA	Appraise 0xDEA	flr
3563	鑑定・0xDEB	Appraise 0xDEB	flr
3564	鑑定・0xDEC	Appraise 0xDEC	flr
3565	鑑定・0xDED	Appraise 0xDED	flr
3566	鑑定・0xDEE	Appraise 0xDEE	flr
3567	鑑定・0xDEF	Appraise 0xDEF	flr
3568	鑑定・0xDF0	Appraise 0xDF0	flr
3569	未使用01	Not Used01	flr
3570	未使用02	Not Used02	flr
3571	未使用03	Not Used03	flr
3572	未使用04	Not Used04	flr
3573	未使用05	Not Used05	flr
3574	未使用06	Not Used06	flr
3575	未使用07	Not Used07	flr
3576	未使用08	Not Used08	flr
3577	未使用09	Not Used09	flr
3578	未使用10	Not Used10	flr
3579	未使用11	Not Used11	flr
3580	未使用12	Not Used12	flr
3581	未使用13	Not Used13	flr
3582	未使用14	Not Used14	flr
3583	鑑定・0xDFF	Appraise 0xDFF	flr
